Col0,Col1
/home/asalman/ifcwork/ifcworkspi2021/resources/BIMGEOMV1/raw/IfcFlowTerminal/train/379_IfcFlowTerminal.ply,86498.52833938599
/home/asalman/ifcwork/ifcworkspi2021/resources/BIMGEOMV1/raw/IfcFlowTerminal/train/61_IfcFlowTerminal.ply,-0.049038039171136916
/home/asalman/ifcwork/ifcworkspi2021/resources/BIMGEOMV1/raw/IfcFlowTerminal/train/326_IfcFlowTerminal.ply,4904.930177346338
/home/asalman/ifcwork/ifcworkspi2021/resources/BIMGEOMV1/raw/IfcFlowTerminal/train/208_IfcFlowTerminal.ply,-0.002192354162567407
/home/asalman/ifcwork/ifcworkspi2021/resources/BIMGEOMV1/raw/IfcFlowTerminal/train/347_IfcFlowTerminal.ply,-0.0109175924917043
/home/asalman/ifcwork/ifcworkspi2021/resources/BIMGEOMV1/raw/IfcFlowTerminal/train/22_IfcFlowTerminal.ply,3.2812096047705683
/home/asalman/ifcwork/ifcworkspi2021/resources/BIMGEOMV1/raw/IfcFlowTerminal/train/21_IfcFlowTerminal.ply,5.895997522505543e-05
/home/asalman/ifcwork/ifcworkspi2021/resources/BIMGEOMV1/raw/IfcFlowTerminal/train/239_IfcFlowTerminal.ply,-0.03846065668039955
/home/asalman/ifcwork/ifcworkspi2021/resources/BIMGEOMV1/raw/IfcFlowTerminal/train/109_IfcFlowTerminal.ply,-0.03661671663055966
/home/asalman/ifcwork/ifcworkspi2021/resources/BIMGEOMV1/raw/IfcFlowTerminal/train/130_IfcFlowTerminal.ply,-0.16305481781995654
/home/asalman/ifcwork/ifcworkspi2021/resources/BIMGEOMV1/raw/IfcFlowTerminal/train/192_IfcFlowTerminal.ply,-0.0066747983219102025
/home/asalman/ifcwork/ifcworkspi2021/resources/BIMGEOMV1/raw/IfcFlowTerminal/train/356_IfcFlowTerminal.ply,-3106.6676658610813
/home/asalman/ifcwork/ifcworkspi2021/resources/BIMGEOMV1/raw/IfcFlowTerminal/train/149_IfcFlowTerminal.ply,13.514205434470265
/home/asalman/ifcwork/ifcworkspi2021/resources/BIMGEOMV1/raw/IfcFlowTerminal/train/310_IfcFlowTerminal.ply,1779.8686828160037
/home/asalman/ifcwork/ifcworkspi2021/resources/BIMGEOMV1/raw/IfcFlowTerminal/train/92_IfcFlowTerminal.ply,237.05532708864968
/home/asalman/ifcwork/ifcworkspi2021/resources/BIMGEOMV1/raw/IfcFlowTerminal/train/162_IfcFlowTerminal.ply,0.00011766922246655061
/home/asalman/ifcwork/ifcworkspi2021/resources/BIMGEOMV1/raw/IfcFlowTerminal/train/157_IfcFlowTerminal.ply,-1.6768388287606577
/home/asalman/ifcwork/ifcworkspi2021/resources/BIMGEOMV1/raw/IfcFlowTerminal/train/78_IfcFlowTerminal.ply,-0.06480996350776357
/home/asalman/ifcwork/ifcworkspi2021/resources/BIMGEOMV1/raw/IfcFlowTerminal/train/103_IfcFlowTerminal.ply,3.475292797225235
/home/asalman/ifcwork/ifcworkspi2021/resources/BIMGEOMV1/raw/IfcFlowTerminal/train/221_IfcFlowTerminal.ply,32.309504865199415
/home/asalman/ifcwork/ifcworkspi2021/resources/BIMGEOMV1/raw/IfcFlowTerminal/train/388_IfcFlowTerminal.ply,-0.037891387939453125
/home/asalman/ifcwork/ifcworkspi2021/resources/BIMGEOMV1/raw/IfcFlowTerminal/train/360_IfcFlowTerminal.ply,-40309.16781457521
/home/asalman/ifcwork/ifcworkspi2021/resources/BIMGEOMV1/raw/IfcFlowTerminal/train/183_IfcFlowTerminal.ply,54111.649815877274
/home/asalman/ifcwork/ifcworkspi2021/resources/BIMGEOMV1/raw/IfcFlowTerminal/train/384_IfcFlowTerminal.ply,-8.805133062918774
/home/asalman/ifcwork/ifcworkspi2021/resources/BIMGEOMV1/raw/IfcFlowTerminal/train/60_IfcFlowTerminal.ply,-147222.56356557208
/home/asalman/ifcwork/ifcworkspi2021/resources/BIMGEOMV1/raw/IfcFlowTerminal/train/233_IfcFlowTerminal.ply,0.1264191612839743
/home/asalman/ifcwork/ifcworkspi2021/resources/BIMGEOMV1/raw/IfcFlowTerminal/train/319_IfcFlowTerminal.ply,-0.05482291381945318
/home/asalman/ifcwork/ifcworkspi2021/resources/BIMGEOMV1/raw/IfcFlowTerminal/train/229_IfcFlowTerminal.ply,-0.9272742990984861
/home/asalman/ifcwork/ifcworkspi2021/resources/BIMGEOMV1/raw/IfcFlowTerminal/train/48_IfcFlowTerminal.ply,-0.0413568051390817
/home/asalman/ifcwork/ifcworkspi2021/resources/BIMGEOMV1/raw/IfcFlowTerminal/train/124_IfcFlowTerminal.ply,-0.0366167008607542
/home/asalman/ifcwork/ifcworkspi2021/resources/BIMGEOMV1/raw/IfcFlowTerminal/train/35_IfcFlowTerminal.ply,-602310.6943664551
/home/asalman/ifcwork/ifcworkspi2021/resources/BIMGEOMV1/raw/IfcFlowTerminal/train/333_IfcFlowTerminal.ply,0.0028152995633006586
/home/asalman/ifcwork/ifcworkspi2021/resources/BIMGEOMV1/raw/IfcFlowTerminal/train/357_IfcFlowTerminal.ply,38746.319260867465
/home/asalman/ifcwork/ifcworkspi2021/resources/BIMGEOMV1/raw/IfcFlowTerminal/train/12_IfcFlowTerminal.ply,0.44672424467075444
/home/asalman/ifcwork/ifcworkspi2021/resources/BIMGEOMV1/raw/IfcFlowTerminal/train/371_IfcFlowTerminal.ply,0.5270305386847396
/home/asalman/ifcwork/ifcworkspi2021/resources/BIMGEOMV1/raw/IfcFlowTerminal/train/277_IfcFlowTerminal.ply,-6361.90427882721
/home/asalman/ifcwork/ifcworkspi2021/resources/BIMGEOMV1/raw/IfcFlowTerminal/train/153_IfcFlowTerminal.ply,0.00027177032689503866
/home/asalman/ifcwork/ifcworkspi2021/resources/BIMGEOMV1/raw/IfcFlowTerminal/train/43_IfcFlowTerminal.ply,-0.05678066153201533
/home/asalman/ifcwork/ifcworkspi2021/resources/BIMGEOMV1/raw/IfcFlowTerminal/train/301_IfcFlowTerminal.ply,0.4497729363221141
/home/asalman/ifcwork/ifcworkspi2021/resources/BIMGEOMV1/raw/IfcFlowTerminal/train/174_IfcFlowTerminal.ply,-6527.130175907087
/home/asalman/ifcwork/ifcworkspi2021/resources/BIMGEOMV1/raw/IfcFlowTerminal/train/156_IfcFlowTerminal.ply,-1.0917599779809488
/home/asalman/ifcwork/ifcworkspi2021/resources/BIMGEOMV1/raw/IfcFlowTerminal/train/254_IfcFlowTerminal.ply,6406.999892369999
/home/asalman/ifcwork/ifcworkspi2021/resources/BIMGEOMV1/raw/IfcFlowTerminal/train/172_IfcFlowTerminal.ply,4093.6452872284376
/home/asalman/ifcwork/ifcworkspi2021/resources/BIMGEOMV1/raw/IfcFlowTerminal/train/104_IfcFlowTerminal.ply,-0.00018784779571477786
/home/asalman/ifcwork/ifcworkspi2021/resources/BIMGEOMV1/raw/IfcFlowTerminal/train/344_IfcFlowTerminal.ply,-0.010917708839730283
/home/asalman/ifcwork/ifcworkspi2021/resources/BIMGEOMV1/raw/IfcFlowTerminal/train/368_IfcFlowTerminal.ply,0.08787086978770789
/home/asalman/ifcwork/ifcworkspi2021/resources/BIMGEOMV1/raw/IfcFlowTerminal/train/77_IfcFlowTerminal.ply,-0.0005120107421655954
/home/asalman/ifcwork/ifcworkspi2021/resources/BIMGEOMV1/raw/IfcFlowTerminal/train/184_IfcFlowTerminal.ply,-0.08082801893101768
/home/asalman/ifcwork/ifcworkspi2021/resources/BIMGEOMV1/raw/IfcFlowTerminal/train/200_IfcFlowTerminal.ply,40212.463274637856
/home/asalman/ifcwork/ifcworkspi2021/resources/BIMGEOMV1/raw/IfcFlowTerminal/train/342_IfcFlowTerminal.ply,-0.0030609531917248035
/home/asalman/ifcwork/ifcworkspi2021/resources/BIMGEOMV1/raw/IfcFlowTerminal/train/116_IfcFlowTerminal.ply,-0.03661679150242636
/home/asalman/ifcwork/ifcworkspi2021/resources/BIMGEOMV1/raw/IfcFlowTerminal/train/235_IfcFlowTerminal.ply,-0.0676546833710745
/home/asalman/ifcwork/ifcworkspi2021/resources/BIMGEOMV1/raw/IfcFlowTerminal/train/385_IfcFlowTerminal.ply,-0.012042260732414434
/home/asalman/ifcwork/ifcworkspi2021/resources/BIMGEOMV1/raw/IfcFlowTerminal/train/205_IfcFlowTerminal.ply,623630.3538945515
/home/asalman/ifcwork/ifcworkspi2021/resources/BIMGEOMV1/raw/IfcFlowTerminal/train/275_IfcFlowTerminal.ply,-0.0005520121536144451
/home/asalman/ifcwork/ifcworkspi2021/resources/BIMGEOMV1/raw/IfcFlowTerminal/train/288_IfcFlowTerminal.ply,-1610.341571585896
/home/asalman/ifcwork/ifcworkspi2021/resources/BIMGEOMV1/raw/IfcFlowTerminal/train/215_IfcFlowTerminal.ply,-0.04192867095116526
/home/asalman/ifcwork/ifcworkspi2021/resources/BIMGEOMV1/raw/IfcFlowTerminal/train/55_IfcFlowTerminal.ply,0.00047556929702451584
/home/asalman/ifcwork/ifcworkspi2021/resources/BIMGEOMV1/raw/IfcFlowTerminal/train/300_IfcFlowTerminal.ply,0.05714008115667962
/home/asalman/ifcwork/ifcworkspi2021/resources/BIMGEOMV1/raw/IfcFlowTerminal/train/147_IfcFlowTerminal.ply,-0.002008441515499726
/home/asalman/ifcwork/ifcworkspi2021/resources/BIMGEOMV1/raw/IfcFlowTerminal/train/120_IfcFlowTerminal.ply,-0.03661651507171531
/home/asalman/ifcwork/ifcworkspi2021/resources/BIMGEOMV1/raw/IfcFlowTerminal/train/270_IfcFlowTerminal.ply,12.905110556077505
/home/asalman/ifcwork/ifcworkspi2021/resources/BIMGEOMV1/raw/IfcFlowTerminal/train/253_IfcFlowTerminal.ply,55901.68811134373
/home/asalman/ifcwork/ifcworkspi2021/resources/BIMGEOMV1/raw/IfcFlowTerminal/train/36_IfcFlowTerminal.ply,0.2697674244000615
/home/asalman/ifcwork/ifcworkspi2021/resources/BIMGEOMV1/raw/IfcFlowTerminal/train/188_IfcFlowTerminal.ply,-0.06378167745424435
/home/asalman/ifcwork/ifcworkspi2021/resources/BIMGEOMV1/raw/IfcFlowTerminal/train/85_IfcFlowTerminal.ply,23434.216627886362
/home/asalman/ifcwork/ifcworkspi2021/resources/BIMGEOMV1/raw/IfcFlowTerminal/train/295_IfcFlowTerminal.ply,-0.8084682270129626
/home/asalman/ifcwork/ifcworkspi2021/resources/BIMGEOMV1/raw/IfcFlowTerminal/train/196_IfcFlowTerminal.ply,-171241.84798812866
/home/asalman/ifcwork/ifcworkspi2021/resources/BIMGEOMV1/raw/IfcFlowTerminal/train/170_IfcFlowTerminal.ply,169890.71534983316
/home/asalman/ifcwork/ifcworkspi2021/resources/BIMGEOMV1/raw/IfcFlowTerminal/train/131_IfcFlowTerminal.ply,-0.08411109424408258
/home/asalman/ifcwork/ifcworkspi2021/resources/BIMGEOMV1/raw/IfcFlowTerminal/train/41_IfcFlowTerminal.ply,-8011.965995450349
/home/asalman/ifcwork/ifcworkspi2021/resources/BIMGEOMV1/raw/IfcFlowTerminal/train/86_IfcFlowTerminal.ply,2343.377595996096
/home/asalman/ifcwork/ifcworkspi2021/resources/BIMGEOMV1/raw/IfcFlowTerminal/train/228_IfcFlowTerminal.ply,-0.0022944803628466848
/home/asalman/ifcwork/ifcworkspi2021/resources/BIMGEOMV1/raw/IfcFlowTerminal/train/27_IfcFlowTerminal.ply,-0.004897456266917288
/home/asalman/ifcwork/ifcworkspi2021/resources/BIMGEOMV1/raw/IfcFlowTerminal/train/247_IfcFlowTerminal.ply,-0.08782235251264521
/home/asalman/ifcwork/ifcworkspi2021/resources/BIMGEOMV1/raw/IfcFlowTerminal/train/119_IfcFlowTerminal.ply,-0.03661671279519069
/home/asalman/ifcwork/ifcworkspi2021/resources/BIMGEOMV1/raw/IfcFlowTerminal/train/217_IfcFlowTerminal.ply,-789.7198462149438
/home/asalman/ifcwork/ifcworkspi2021/resources/BIMGEOMV1/raw/IfcFlowTerminal/train/257_IfcFlowTerminal.ply,-0.00812501646578312
/home/asalman/ifcwork/ifcworkspi2021/resources/BIMGEOMV1/raw/IfcFlowTerminal/train/72_IfcFlowTerminal.ply,-0.023855442848653825
/home/asalman/ifcwork/ifcworkspi2021/resources/BIMGEOMV1/raw/IfcFlowTerminal/train/248_IfcFlowTerminal.ply,3.2379223908780306
/home/asalman/ifcwork/ifcworkspi2021/resources/BIMGEOMV1/raw/IfcFlowTerminal/train/251_IfcFlowTerminal.ply,0.008333841959635416
/home/asalman/ifcwork/ifcworkspi2021/resources/BIMGEOMV1/raw/IfcFlowTerminal/train/52_IfcFlowTerminal.ply,0.6079142995846022
/home/asalman/ifcwork/ifcworkspi2021/resources/BIMGEOMV1/raw/IfcFlowTerminal/train/377_IfcFlowTerminal.ply,-0.09764678126040184
/home/asalman/ifcwork/ifcworkspi2021/resources/BIMGEOMV1/raw/IfcFlowTerminal/train/353_IfcFlowTerminal.ply,0.32200968570750876
/home/asalman/ifcwork/ifcworkspi2021/resources/BIMGEOMV1/raw/IfcFlowTerminal/train/261_IfcFlowTerminal.ply,-0.031077602758077694
/home/asalman/ifcwork/ifcworkspi2021/resources/BIMGEOMV1/raw/IfcFlowTerminal/train/84_IfcFlowTerminal.ply,1358.198056370175
/home/asalman/ifcwork/ifcworkspi2021/resources/BIMGEOMV1/raw/IfcFlowTerminal/train/316_IfcFlowTerminal.ply,-0.012273578788365653
/home/asalman/ifcwork/ifcworkspi2021/resources/BIMGEOMV1/raw/IfcFlowTerminal/train/280_IfcFlowTerminal.ply,-0.012301050319365459
/home/asalman/ifcwork/ifcworkspi2021/resources/BIMGEOMV1/raw/IfcFlowTerminal/train/285_IfcFlowTerminal.ply,-1321.1917680562474
/home/asalman/ifcwork/ifcworkspi2021/resources/BIMGEOMV1/raw/IfcFlowTerminal/train/298_IfcFlowTerminal.ply,0.3057929444878775
/home/asalman/ifcwork/ifcworkspi2021/resources/BIMGEOMV1/raw/IfcFlowTerminal/train/281_IfcFlowTerminal.ply,-0.02234623669210123
/home/asalman/ifcwork/ifcworkspi2021/resources/BIMGEOMV1/raw/IfcFlowTerminal/train/10_IfcFlowTerminal.ply,-0.09534208371769637
/home/asalman/ifcwork/ifcworkspi2021/resources/BIMGEOMV1/raw/IfcFlowTerminal/train/178_IfcFlowTerminal.ply,-23576.71379794382
/home/asalman/ifcwork/ifcworkspi2021/resources/BIMGEOMV1/raw/IfcFlowTerminal/train/224_IfcFlowTerminal.ply,-433.86987050273456
/home/asalman/ifcwork/ifcworkspi2021/resources/BIMGEOMV1/raw/IfcFlowTerminal/train/159_IfcFlowTerminal.ply,0.3830990157146632
/home/asalman/ifcwork/ifcworkspi2021/resources/BIMGEOMV1/raw/IfcFlowTerminal/train/272_IfcFlowTerminal.ply,-0.025146484375
/home/asalman/ifcwork/ifcworkspi2021/resources/BIMGEOMV1/raw/IfcFlowTerminal/train/175_IfcFlowTerminal.ply,1100.5961703846697
/home/asalman/ifcwork/ifcworkspi2021/resources/BIMGEOMV1/raw/IfcFlowTerminal/train/324_IfcFlowTerminal.ply,-1605.3504031206635
/home/asalman/ifcwork/ifcworkspi2021/resources/BIMGEOMV1/raw/IfcFlowTerminal/train/373_IfcFlowTerminal.ply,5.958621459308137
/home/asalman/ifcwork/ifcworkspi2021/resources/BIMGEOMV1/raw/IfcFlowTerminal/train/249_IfcFlowTerminal.ply,53841.76632181803
/home/asalman/ifcwork/ifcworkspi2021/resources/BIMGEOMV1/raw/IfcFlowTerminal/train/361_IfcFlowTerminal.ply,-0.0006320137367082969
/home/asalman/ifcwork/ifcworkspi2021/resources/BIMGEOMV1/raw/IfcFlowTerminal/train/71_IfcFlowTerminal.ply,-0.11313824891112507
/home/asalman/ifcwork/ifcworkspi2021/resources/BIMGEOMV1/raw/IfcFlowTerminal/train/57_IfcFlowTerminal.ply,3564.180711821963
/home/asalman/ifcwork/ifcworkspi2021/resources/BIMGEOMV1/raw/IfcFlowTerminal/train/339_IfcFlowTerminal.ply,-327638.6181755066
/home/asalman/ifcwork/ifcworkspi2021/resources/BIMGEOMV1/raw/IfcFlowTerminal/train/296_IfcFlowTerminal.ply,-0.40354866089986274
/home/asalman/ifcwork/ifcworkspi2021/resources/BIMGEOMV1/raw/IfcFlowTerminal/train/38_IfcFlowTerminal.ply,-0.02248047552984535
/home/asalman/ifcwork/ifcworkspi2021/resources/BIMGEOMV1/raw/IfcFlowTerminal/train/191_IfcFlowTerminal.ply,-0.008325187372975051
/home/asalman/ifcwork/ifcworkspi2021/resources/BIMGEOMV1/raw/IfcFlowTerminal/train/128_IfcFlowTerminal.ply,-0.03661680667327293
/home/asalman/ifcwork/ifcworkspi2021/resources/BIMGEOMV1/raw/IfcFlowTerminal/train/258_IfcFlowTerminal.ply,-6.302125152124934e-05
/home/asalman/ifcwork/ifcworkspi2021/resources/BIMGEOMV1/raw/IfcFlowTerminal/train/155_IfcFlowTerminal.ply,-0.08356168615823711
/home/asalman/ifcwork/ifcworkspi2021/resources/BIMGEOMV1/raw/IfcFlowTerminal/train/364_IfcFlowTerminal.ply,-0.13043810383310622
/home/asalman/ifcwork/ifcworkspi2021/resources/BIMGEOMV1/raw/IfcFlowTerminal/train/19_IfcFlowTerminal.ply,453405.9761619568
/home/asalman/ifcwork/ifcworkspi2021/resources/BIMGEOMV1/raw/IfcFlowTerminal/train/79_IfcFlowTerminal.ply,0.06967334270308845
/home/asalman/ifcwork/ifcworkspi2021/resources/BIMGEOMV1/raw/IfcFlowTerminal/train/75_IfcFlowTerminal.ply,-0.006447162564564467
/home/asalman/ifcwork/ifcworkspi2021/resources/BIMGEOMV1/raw/IfcFlowTerminal/train/135_IfcFlowTerminal.ply,-0.005429682321846485
/home/asalman/ifcwork/ifcworkspi2021/resources/BIMGEOMV1/raw/IfcFlowTerminal/train/139_IfcFlowTerminal.ply,-0.015310043992940336
/home/asalman/ifcwork/ifcworkspi2021/resources/BIMGEOMV1/raw/IfcFlowTerminal/train/117_IfcFlowTerminal.ply,-0.03661670148353958
/home/asalman/ifcwork/ifcworkspi2021/resources/BIMGEOMV1/raw/IfcFlowTerminal/train/358_IfcFlowTerminal.ply,-2385.0752360802917
/home/asalman/ifcwork/ifcworkspi2021/resources/BIMGEOMV1/raw/IfcFlowTerminal/train/47_IfcFlowTerminal.ply,0.8174521337313767
/home/asalman/ifcwork/ifcworkspi2021/resources/BIMGEOMV1/raw/IfcFlowTerminal/train/201_IfcFlowTerminal.ply,-0.11451946346544856
/home/asalman/ifcwork/ifcworkspi2021/resources/BIMGEOMV1/raw/IfcFlowTerminal/train/5_IfcFlowTerminal.ply,6.666239115481095
/home/asalman/ifcwork/ifcworkspi2021/resources/BIMGEOMV1/raw/IfcFlowTerminal/train/51_IfcFlowTerminal.ply,-0.16431413891148122
/home/asalman/ifcwork/ifcworkspi2021/resources/BIMGEOMV1/raw/IfcFlowTerminal/train/169_IfcFlowTerminal.ply,-0.1594663273210615
/home/asalman/ifcwork/ifcworkspi2021/resources/BIMGEOMV1/raw/IfcFlowTerminal/train/151_IfcFlowTerminal.ply,-0.0010720301209802643
/home/asalman/ifcwork/ifcworkspi2021/resources/BIMGEOMV1/raw/IfcFlowTerminal/train/210_IfcFlowTerminal.ply,-5.688839696673194
/home/asalman/ifcwork/ifcworkspi2021/resources/BIMGEOMV1/raw/IfcFlowTerminal/train/318_IfcFlowTerminal.ply,-5227.863500516085
/home/asalman/ifcwork/ifcworkspi2021/resources/BIMGEOMV1/raw/IfcFlowTerminal/train/154_IfcFlowTerminal.ply,-1.346719359251919
/home/asalman/ifcwork/ifcworkspi2021/resources/BIMGEOMV1/raw/IfcFlowTerminal/train/337_IfcFlowTerminal.ply,-0.0009199123970042855
/home/asalman/ifcwork/ifcworkspi2021/resources/BIMGEOMV1/raw/IfcFlowTerminal/train/8_IfcFlowTerminal.ply,-0.4376466444761272
/home/asalman/ifcwork/ifcworkspi2021/resources/BIMGEOMV1/raw/IfcFlowTerminal/train/214_IfcFlowTerminal.ply,-0.04774653649656102
/home/asalman/ifcwork/ifcworkspi2021/resources/BIMGEOMV1/raw/IfcFlowTerminal/train/346_IfcFlowTerminal.ply,-0.0030613334460514096
/home/asalman/ifcwork/ifcworkspi2021/resources/BIMGEOMV1/raw/IfcFlowTerminal/train/164_IfcFlowTerminal.ply,-0.0005119682079266497
/home/asalman/ifcwork/ifcworkspi2021/resources/BIMGEOMV1/raw/IfcFlowTerminal/train/209_IfcFlowTerminal.ply,-192494.32379277545
/home/asalman/ifcwork/ifcworkspi2021/resources/BIMGEOMV1/raw/IfcFlowTerminal/train/163_IfcFlowTerminal.ply,-0.0006799576182111947
/home/asalman/ifcwork/ifcworkspi2021/resources/BIMGEOMV1/raw/IfcFlowTerminal/train/143_IfcFlowTerminal.ply,-0.03196364834980876
/home/asalman/ifcwork/ifcworkspi2021/resources/BIMGEOMV1/raw/IfcFlowTerminal/train/341_IfcFlowTerminal.ply,-0.003060952039568237
/home/asalman/ifcwork/ifcworkspi2021/resources/BIMGEOMV1/raw/IfcFlowTerminal/train/393_IfcFlowTerminal.ply,-0.10714544757531996
/home/asalman/ifcwork/ifcworkspi2021/resources/BIMGEOMV1/raw/IfcFlowTerminal/train/144_IfcFlowTerminal.ply,-0.08044581364466963
