object_id,y_real,y_pred,certainty
../resources/BIMGEOMV1/raw/IfcFlowController/test/158_IfcFlowController.ply,1.0,4.0,0.82529867
../resources/BIMGEOMV1/raw/IfcFlowController/test/149_IfcFlowController.ply,1.0,4.0,0.6887735
../resources/BIMGEOMV1/raw/IfcFlowController/test/160_IfcFlowController.ply,1.0,4.0,0.74799746
../resources/BIMGEOMV1/raw/IfcFlowController/test/161_IfcFlowController.ply,1.0,3.0,0.9977956
../resources/BIMGEOMV1/raw/IfcFlowController/test/144_IfcFlowController.ply,1.0,0.0,0.88281757
../resources/BIMGEOMV1/raw/IfcFlowController/test/143_IfcFlowController.ply,1.0,6.0,0.559955
../resources/BIMGEOMV1/raw/IfcFlowController/test/173_IfcFlowController.ply,1.0,6.0,0.87324095
../resources/BIMGEOMV1/raw/IfcFlowController/test/152_IfcFlowController.ply,1.0,1.0,0.4182091
../resources/BIMGEOMV1/raw/IfcFlowController/test/171_IfcFlowController.ply,1.0,4.0,0.9402412
../resources/BIMGEOMV1/raw/IfcFlowController/test/146_IfcFlowController.ply,1.0,6.0,0.81120056
../resources/BIMGEOMV1/raw/IfcFlowController/test/141_IfcFlowController.ply,1.0,2.0,0.98937565
../resources/BIMGEOMV1/raw/IfcFlowController/test/159_IfcFlowController.ply,1.0,6.0,0.98130745
../resources/BIMGEOMV1/raw/IfcFlowController/test/162_IfcFlowController.ply,1.0,6.0,0.9822119
../resources/BIMGEOMV1/raw/IfcFlowController/test/164_IfcFlowController.ply,1.0,4.0,0.9182363
../resources/BIMGEOMV1/raw/IfcFlowController/test/147_IfcFlowController.ply,1.0,6.0,0.9591626
../resources/BIMGEOMV1/raw/IfcFlowController/test/174_IfcFlowController.ply,1.0,6.0,0.9723412
../resources/BIMGEOMV1/raw/IfcFlowController/test/140_IfcFlowController.ply,1.0,4.0,0.7439779
../resources/BIMGEOMV1/raw/IfcFlowController/test/168_IfcFlowController.ply,1.0,6.0,0.97586477
../resources/BIMGEOMV1/raw/IfcFlowFitting/test/187_IfcFlowFitting.ply,2.0,1.0,0.95294076
../resources/BIMGEOMV1/raw/IfcFlowFitting/test/182_IfcFlowFitting.ply,2.0,3.0,0.6063757
../resources/BIMGEOMV1/raw/IfcFlowFitting/test/198_IfcFlowFitting.ply,2.0,6.0,0.9648259
../resources/BIMGEOMV1/raw/IfcFlowFitting/test/167_IfcFlowFitting.ply,2.0,6.0,0.99341
../resources/BIMGEOMV1/raw/IfcFlowFitting/test/180_IfcFlowFitting.ply,2.0,6.0,0.9999428
../resources/BIMGEOMV1/raw/IfcFlowFitting/test/181_IfcFlowFitting.ply,2.0,3.0,0.9992869
../resources/BIMGEOMV1/raw/IfcFlowFitting/test/178_IfcFlowFitting.ply,2.0,6.0,0.99572337
../resources/BIMGEOMV1/raw/IfcFlowFitting/test/183_IfcFlowFitting.ply,2.0,6.0,0.7575222
../resources/BIMGEOMV1/raw/IfcFlowFitting/test/191_IfcFlowFitting.ply,2.0,6.0,0.99932504
../resources/BIMGEOMV1/raw/IfcFlowFitting/test/189_IfcFlowFitting.ply,2.0,1.0,0.92710865
../resources/BIMGEOMV1/raw/IfcFlowFitting/test/171_IfcFlowFitting.ply,2.0,1.0,0.99646616
../resources/BIMGEOMV1/raw/IfcFlowFitting/test/163_IfcFlowFitting.ply,2.0,6.0,1.0
../resources/BIMGEOMV1/raw/IfcFlowFitting/test/195_IfcFlowFitting.ply,2.0,12.0,0.61928016
../resources/BIMGEOMV1/raw/IfcFlowFitting/test/186_IfcFlowFitting.ply,2.0,6.0,0.9919681
../resources/BIMGEOMV1/raw/IfcFlowFitting/test/194_IfcFlowFitting.ply,2.0,6.0,0.9901091
../resources/BIMGEOMV1/raw/IfcFlowFitting/test/172_IfcFlowFitting.ply,2.0,6.0,0.9920561
../resources/BIMGEOMV1/raw/IfcFlowFitting/test/184_IfcFlowFitting.ply,2.0,1.0,0.5516537
../resources/BIMGEOMV1/raw/IfcFlowFitting/test/199_IfcFlowFitting.ply,2.0,1.0,0.988887
../resources/BIMGEOMV1/raw/IfcFlowFitting/test/162_IfcFlowFitting.ply,2.0,3.0,0.34757158
../resources/BIMGEOMV1/raw/IfcFlowFitting/test/193_IfcFlowFitting.ply,2.0,6.0,0.96989524
../resources/BIMGEOMV1/raw/IfcFlowFitting/test/173_IfcFlowFitting.ply,2.0,6.0,0.9956075
../resources/BIMGEOMV1/raw/IfcFlowFitting/test/192_IfcFlowFitting.ply,2.0,6.0,0.95093083
../resources/BIMGEOMV1/raw/IfcFlowFitting/test/166_IfcFlowFitting.ply,2.0,4.0,0.935367
../resources/BIMGEOMV1/raw/IfcFlowFitting/test/165_IfcFlowFitting.ply,2.0,6.0,0.8956585
../resources/BIMGEOMV1/raw/IfcFlowFitting/test/161_IfcFlowFitting.ply,2.0,1.0,0.5582871
../resources/BIMGEOMV1/raw/IfcFlowFitting/test/168_IfcFlowFitting.ply,2.0,6.0,0.99984366
../resources/BIMGEOMV1/raw/IfcFlowFitting/test/176_IfcFlowFitting.ply,2.0,6.0,0.99996185
../resources/BIMGEOMV1/raw/IfcFlowFitting/test/169_IfcFlowFitting.ply,2.0,4.0,0.59405214
../resources/BIMGEOMV1/raw/IfcFlowFitting/test/196_IfcFlowFitting.ply,2.0,3.0,0.99998665
../resources/BIMGEOMV1/raw/IfcFlowFitting/test/185_IfcFlowFitting.ply,2.0,0.0,0.50663567
../resources/BIMGEOMV1/raw/IfcFlowFitting/test/170_IfcFlowFitting.ply,2.0,3.0,0.9999046
../resources/BIMGEOMV1/raw/IfcFlowFitting/test/175_IfcFlowFitting.ply,2.0,6.0,0.99998283
../resources/BIMGEOMV1/raw/IfcFlowFitting/test/190_IfcFlowFitting.ply,2.0,1.0,0.9909432
../resources/BIMGEOMV1/raw/IfcFlowFitting/test/197_IfcFlowFitting.ply,2.0,6.0,1.0
../resources/BIMGEOMV1/raw/IfcFlowFitting/test/188_IfcFlowFitting.ply,2.0,6.0,0.9999409
../resources/BIMGEOMV1/raw/IfcFlowFitting/test/201_IfcFlowFitting.ply,2.0,6.0,0.9987743
../resources/BIMGEOMV1/raw/IfcFlowFitting/test/174_IfcFlowFitting.ply,2.0,6.0,0.9959722
../resources/BIMGEOMV1/raw/IfcFlowFitting/test/164_IfcFlowFitting.ply,2.0,6.0,1.0
../resources/BIMGEOMV1/raw/IfcFlowFitting/test/177_IfcFlowFitting.ply,2.0,6.0,0.9807658
../resources/BIMGEOMV1/raw/IfcFlowFitting/test/200_IfcFlowFitting.ply,2.0,1.0,0.78696644
../resources/BIMGEOMV1/raw/IfcFlowFitting/test/179_IfcFlowFitting.ply,2.0,6.0,0.99158597
../resources/BIMGEOMV1/raw/IfcFlowSegment/test/249_IfcFlowSegment.ply,3.0,6.0,0.9999218
../resources/BIMGEOMV1/raw/IfcFlowSegment/test/267_IfcFlowSegment.ply,3.0,4.0,0.5516392
../resources/BIMGEOMV1/raw/IfcFlowSegment/test/287_IfcFlowSegment.ply,3.0,6.0,0.983361
../resources/BIMGEOMV1/raw/IfcFlowSegment/test/236_IfcFlowSegment.ply,3.0,6.0,0.79530114
../resources/BIMGEOMV1/raw/IfcFlowSegment/test/289_IfcFlowSegment.ply,3.0,4.0,0.76138985
../resources/BIMGEOMV1/raw/IfcFlowSegment/test/242_IfcFlowSegment.ply,3.0,6.0,0.9866677
../resources/BIMGEOMV1/raw/IfcFlowSegment/test/264_IfcFlowSegment.ply,3.0,4.0,0.99445355
../resources/BIMGEOMV1/raw/IfcFlowSegment/test/244_IfcFlowSegment.ply,3.0,6.0,0.88029796
../resources/BIMGEOMV1/raw/IfcFlowSegment/test/239_IfcFlowSegment.ply,3.0,6.0,0.8952341
../resources/BIMGEOMV1/raw/IfcFlowSegment/test/240_IfcFlowSegment.ply,3.0,6.0,0.95235926
../resources/BIMGEOMV1/raw/IfcFlowSegment/test/286_IfcFlowSegment.ply,3.0,6.0,0.99993515
../resources/BIMGEOMV1/raw/IfcFlowSegment/test/276_IfcFlowSegment.ply,3.0,6.0,0.98406744
../resources/BIMGEOMV1/raw/IfcFlowSegment/test/275_IfcFlowSegment.ply,3.0,12.0,0.9559017
../resources/BIMGEOMV1/raw/IfcFlowSegment/test/278_IfcFlowSegment.ply,3.0,4.0,0.6112772
../resources/BIMGEOMV1/raw/IfcFlowSegment/test/280_IfcFlowSegment.ply,3.0,6.0,0.99969864
../resources/BIMGEOMV1/raw/IfcFlowSegment/test/263_IfcFlowSegment.ply,3.0,6.0,0.533777
../resources/BIMGEOMV1/raw/IfcFlowSegment/test/251_IfcFlowSegment.ply,3.0,3.0,0.82733256
../resources/BIMGEOMV1/raw/IfcFlowSegment/test/235_IfcFlowSegment.ply,3.0,3.0,0.99937266
../resources/BIMGEOMV1/raw/IfcFlowSegment/test/253_IfcFlowSegment.ply,3.0,6.0,0.8931473
../resources/BIMGEOMV1/raw/IfcFlowSegment/test/274_IfcFlowSegment.ply,3.0,9.0,0.98076856
../resources/BIMGEOMV1/raw/IfcFlowSegment/test/281_IfcFlowSegment.ply,3.0,6.0,0.99866384
../resources/BIMGEOMV1/raw/IfcFlowSegment/test/260_IfcFlowSegment.ply,3.0,6.0,0.79918635
../resources/BIMGEOMV1/raw/IfcFlowSegment/test/293_IfcFlowSegment.ply,3.0,6.0,0.99968344
../resources/BIMGEOMV1/raw/IfcFlowSegment/test/279_IfcFlowSegment.ply,3.0,4.0,0.9283322
../resources/BIMGEOMV1/raw/IfcFlowSegment/test/259_IfcFlowSegment.ply,3.0,6.0,0.9998779
../resources/BIMGEOMV1/raw/IfcFlowSegment/test/261_IfcFlowSegment.ply,3.0,6.0,0.9999199
../resources/BIMGEOMV1/raw/IfcFlowSegment/test/256_IfcFlowSegment.ply,3.0,6.0,0.9999924
../resources/BIMGEOMV1/raw/IfcFlowSegment/test/270_IfcFlowSegment.ply,3.0,6.0,0.639715
../resources/BIMGEOMV1/raw/IfcFlowSegment/test/250_IfcFlowSegment.ply,3.0,6.0,0.76758623
../resources/BIMGEOMV1/raw/IfcFlowSegment/test/283_IfcFlowSegment.ply,3.0,3.0,0.9981497
../resources/BIMGEOMV1/raw/IfcFlowSegment/test/247_IfcFlowSegment.ply,3.0,4.0,0.53279597
../resources/BIMGEOMV1/raw/IfcFlowSegment/test/262_IfcFlowSegment.ply,3.0,4.0,0.98223627
../resources/BIMGEOMV1/raw/IfcFlowSegment/test/266_IfcFlowSegment.ply,3.0,3.0,0.83444506
../resources/BIMGEOMV1/raw/IfcFlowSegment/test/255_IfcFlowSegment.ply,3.0,6.0,0.6615448
../resources/BIMGEOMV1/raw/IfcFlowSegment/test/252_IfcFlowSegment.ply,3.0,6.0,1.0
../resources/BIMGEOMV1/raw/IfcFlowSegment/test/292_IfcFlowSegment.ply,3.0,4.0,0.6834206
../resources/BIMGEOMV1/raw/IfcFlowSegment/test/288_IfcFlowSegment.ply,3.0,6.0,0.9999924
../resources/BIMGEOMV1/raw/IfcFlowSegment/test/285_IfcFlowSegment.ply,3.0,6.0,0.99997324
../resources/BIMGEOMV1/raw/IfcFlowSegment/test/291_IfcFlowSegment.ply,3.0,3.0,0.9999218
../resources/BIMGEOMV1/raw/IfcFlowSegment/test/241_IfcFlowSegment.ply,3.0,6.0,0.99947757
../resources/BIMGEOMV1/raw/IfcFlowSegment/test/277_IfcFlowSegment.ply,3.0,9.0,0.76468045
../resources/BIMGEOMV1/raw/IfcFlowSegment/test/265_IfcFlowSegment.ply,3.0,6.0,0.9991716
../resources/BIMGEOMV1/raw/IfcFlowSegment/test/284_IfcFlowSegment.ply,3.0,6.0,1.0
../resources/BIMGEOMV1/raw/IfcFlowSegment/test/245_IfcFlowSegment.ply,3.0,6.0,0.9158392
../resources/BIMGEOMV1/raw/IfcFlowSegment/test/282_IfcFlowSegment.ply,3.0,6.0,0.78314286
../resources/BIMGEOMV1/raw/IfcFlowSegment/test/238_IfcFlowSegment.ply,3.0,6.0,0.99997514
../resources/BIMGEOMV1/raw/IfcFlowSegment/test/272_IfcFlowSegment.ply,3.0,0.0,0.6683262
../resources/BIMGEOMV1/raw/IfcFlowSegment/test/258_IfcFlowSegment.ply,3.0,4.0,0.56389594
../resources/BIMGEOMV1/raw/IfcFlowSegment/test/290_IfcFlowSegment.ply,3.0,6.0,0.8094417
../resources/BIMGEOMV1/raw/IfcFlowSegment/test/243_IfcFlowSegment.ply,3.0,3.0,0.9998684
../resources/BIMGEOMV1/raw/IfcFlowSegment/test/257_IfcFlowSegment.ply,3.0,6.0,0.40331778
../resources/BIMGEOMV1/raw/IfcFlowSegment/test/254_IfcFlowSegment.ply,3.0,4.0,0.94169503
../resources/BIMGEOMV1/raw/IfcFlowSegment/test/237_IfcFlowSegment.ply,3.0,9.0,0.92581594
../resources/BIMGEOMV1/raw/IfcFlowSegment/test/269_IfcFlowSegment.ply,3.0,9.0,0.4790184
../resources/BIMGEOMV1/raw/IfcFlowSegment/test/268_IfcFlowSegment.ply,3.0,3.0,0.8175067
../resources/BIMGEOMV1/raw/IfcFlowSegment/test/271_IfcFlowSegment.ply,3.0,4.0,0.4496002
../resources/BIMGEOMV1/raw/IfcFlowSegment/test/248_IfcFlowSegment.ply,3.0,3.0,0.99999803
../resources/BIMGEOMV1/raw/IfcFlowSegment/test/273_IfcFlowSegment.ply,3.0,9.0,0.9844269
../resources/BIMGEOMV1/raw/IfcFlowSegment/test/246_IfcFlowSegment.ply,3.0,6.0,0.9994203
../resources/BIMGEOMV1/raw/IfcFlowTerminal/test/456_IfcFlowTerminal.ply,4.0,0.0,0.47068655
../resources/BIMGEOMV1/raw/IfcFlowTerminal/test/453_IfcFlowTerminal.ply,4.0,4.0,0.29830748
../resources/BIMGEOMV1/raw/IfcFlowTerminal/test/397_IfcFlowTerminal.ply,4.0,6.0,0.99653274
../resources/BIMGEOMV1/raw/IfcFlowTerminal/test/414_IfcFlowTerminal.ply,4.0,6.0,0.99956524
../resources/BIMGEOMV1/raw/IfcFlowTerminal/test/489_IfcFlowTerminal.ply,4.0,0.0,0.38562757
../resources/BIMGEOMV1/raw/IfcFlowTerminal/test/485_IfcFlowTerminal.ply,4.0,6.0,0.60734564
../resources/BIMGEOMV1/raw/IfcFlowTerminal/test/430_IfcFlowTerminal.ply,4.0,6.0,0.9942772
../resources/BIMGEOMV1/raw/IfcFlowTerminal/test/461_IfcFlowTerminal.ply,4.0,6.0,0.40369332
../resources/BIMGEOMV1/raw/IfcFlowTerminal/test/437_IfcFlowTerminal.ply,4.0,4.0,0.46112835
../resources/BIMGEOMV1/raw/IfcFlowTerminal/test/404_IfcFlowTerminal.ply,4.0,4.0,0.76660264
../resources/BIMGEOMV1/raw/IfcFlowTerminal/test/492_IfcFlowTerminal.ply,4.0,1.0,0.7152446
../resources/BIMGEOMV1/raw/IfcFlowTerminal/test/466_IfcFlowTerminal.ply,4.0,12.0,0.8475962
../resources/BIMGEOMV1/raw/IfcFlowTerminal/test/495_IfcFlowTerminal.ply,4.0,3.0,0.9999942
../resources/BIMGEOMV1/raw/IfcFlowTerminal/test/459_IfcFlowTerminal.ply,4.0,4.0,0.55577886
../resources/BIMGEOMV1/raw/IfcFlowTerminal/test/490_IfcFlowTerminal.ply,4.0,4.0,0.64628214
../resources/BIMGEOMV1/raw/IfcFlowTerminal/test/464_IfcFlowTerminal.ply,4.0,9.0,0.9998512
../resources/BIMGEOMV1/raw/IfcFlowTerminal/test/479_IfcFlowTerminal.ply,4.0,4.0,0.9847725
../resources/BIMGEOMV1/raw/IfcFlowTerminal/test/465_IfcFlowTerminal.ply,4.0,6.0,0.9972572
../resources/BIMGEOMV1/raw/IfcFlowTerminal/test/452_IfcFlowTerminal.ply,4.0,4.0,0.38713297
../resources/BIMGEOMV1/raw/IfcFlowTerminal/test/417_IfcFlowTerminal.ply,4.0,6.0,0.93098754
../resources/BIMGEOMV1/raw/IfcFlowTerminal/test/445_IfcFlowTerminal.ply,4.0,6.0,0.99348384
../resources/BIMGEOMV1/raw/IfcFlowTerminal/test/457_IfcFlowTerminal.ply,4.0,4.0,0.87685096
../resources/BIMGEOMV1/raw/IfcFlowTerminal/test/471_IfcFlowTerminal.ply,4.0,0.0,0.4468461
../resources/BIMGEOMV1/raw/IfcFlowTerminal/test/462_IfcFlowTerminal.ply,4.0,6.0,0.99938023
../resources/BIMGEOMV1/raw/IfcFlowTerminal/test/419_IfcFlowTerminal.ply,4.0,6.0,0.50074416
../resources/BIMGEOMV1/raw/IfcFlowTerminal/test/484_IfcFlowTerminal.ply,4.0,6.0,0.69144356
../resources/BIMGEOMV1/raw/IfcFlowTerminal/test/406_IfcFlowTerminal.ply,4.0,4.0,0.97459245
../resources/BIMGEOMV1/raw/IfcFlowTerminal/test/483_IfcFlowTerminal.ply,4.0,6.0,0.73312
../resources/BIMGEOMV1/raw/IfcFlowTerminal/test/443_IfcFlowTerminal.ply,4.0,4.0,0.9542249
../resources/BIMGEOMV1/raw/IfcFlowTerminal/test/494_IfcFlowTerminal.ply,4.0,6.0,0.9999791
../resources/BIMGEOMV1/raw/IfcFlowTerminal/test/426_IfcFlowTerminal.ply,4.0,6.0,0.8983445
../resources/BIMGEOMV1/raw/IfcFlowTerminal/test/441_IfcFlowTerminal.ply,4.0,4.0,0.5911557
../resources/BIMGEOMV1/raw/IfcFlowTerminal/test/463_IfcFlowTerminal.ply,4.0,6.0,0.3167565
../resources/BIMGEOMV1/raw/IfcFlowTerminal/test/435_IfcFlowTerminal.ply,4.0,1.0,0.98021036
../resources/BIMGEOMV1/raw/IfcFlowTerminal/test/448_IfcFlowTerminal.ply,4.0,6.0,0.9173637
../resources/BIMGEOMV1/raw/IfcFlowTerminal/test/488_IfcFlowTerminal.ply,4.0,6.0,0.9409293
../resources/BIMGEOMV1/raw/IfcFlowTerminal/test/476_IfcFlowTerminal.ply,4.0,4.0,0.6540983
../resources/BIMGEOMV1/raw/IfcFlowTerminal/test/467_IfcFlowTerminal.ply,4.0,4.0,0.6177754
../resources/BIMGEOMV1/raw/IfcFlowTerminal/test/481_IfcFlowTerminal.ply,4.0,1.0,0.7555627
../resources/BIMGEOMV1/raw/IfcFlowTerminal/test/416_IfcFlowTerminal.ply,4.0,6.0,0.9668836
../resources/BIMGEOMV1/raw/IfcFlowTerminal/test/447_IfcFlowTerminal.ply,4.0,6.0,0.8359696
../resources/BIMGEOMV1/raw/IfcFlowTerminal/test/411_IfcFlowTerminal.ply,4.0,0.0,0.5377465
../resources/BIMGEOMV1/raw/IfcFlowTerminal/test/472_IfcFlowTerminal.ply,4.0,4.0,0.598451
../resources/BIMGEOMV1/raw/IfcFlowTerminal/test/451_IfcFlowTerminal.ply,4.0,6.0,0.969444
../resources/BIMGEOMV1/raw/IfcFlowTerminal/test/468_IfcFlowTerminal.ply,4.0,1.0,0.57118213
../resources/BIMGEOMV1/raw/IfcFlowTerminal/test/440_IfcFlowTerminal.ply,4.0,6.0,0.99996567
../resources/BIMGEOMV1/raw/IfcFlowTerminal/test/428_IfcFlowTerminal.ply,4.0,1.0,0.5908018
../resources/BIMGEOMV1/raw/IfcFlowTerminal/test/449_IfcFlowTerminal.ply,4.0,6.0,0.9935341
../resources/BIMGEOMV1/raw/IfcFlowTerminal/test/399_IfcFlowTerminal.ply,4.0,6.0,0.4732774
../resources/BIMGEOMV1/raw/IfcFlowTerminal/test/403_IfcFlowTerminal.ply,4.0,4.0,0.82614756
../resources/BIMGEOMV1/raw/IfcFlowTerminal/test/410_IfcFlowTerminal.ply,4.0,6.0,0.50373155
../resources/BIMGEOMV1/raw/IfcFlowTerminal/test/396_IfcFlowTerminal.ply,4.0,6.0,1.0
../resources/BIMGEOMV1/raw/IfcFlowTerminal/test/425_IfcFlowTerminal.ply,4.0,6.0,0.64544415
../resources/BIMGEOMV1/raw/IfcFlowTerminal/test/439_IfcFlowTerminal.ply,4.0,6.0,0.9574454
../resources/BIMGEOMV1/raw/IfcFlowTerminal/test/454_IfcFlowTerminal.ply,4.0,6.0,0.9138168
../resources/BIMGEOMV1/raw/IfcFlowTerminal/test/493_IfcFlowTerminal.ply,4.0,6.0,1.0
../resources/BIMGEOMV1/raw/IfcFlowTerminal/test/434_IfcFlowTerminal.ply,4.0,1.0,0.47806093
../resources/BIMGEOMV1/raw/IfcFlowTerminal/test/422_IfcFlowTerminal.ply,4.0,4.0,0.63010234
../resources/BIMGEOMV1/raw/IfcFlowTerminal/test/482_IfcFlowTerminal.ply,4.0,1.0,0.34676573
../resources/BIMGEOMV1/raw/IfcFlowTerminal/test/401_IfcFlowTerminal.ply,4.0,6.0,0.9999466
../resources/BIMGEOMV1/raw/IfcFlowTerminal/test/474_IfcFlowTerminal.ply,4.0,12.0,0.57868165
../resources/BIMGEOMV1/raw/IfcFlowTerminal/test/486_IfcFlowTerminal.ply,4.0,6.0,0.7835007
../resources/BIMGEOMV1/raw/IfcFlowTerminal/test/433_IfcFlowTerminal.ply,4.0,4.0,0.67167914
../resources/BIMGEOMV1/raw/IfcFlowTerminal/test/413_IfcFlowTerminal.ply,4.0,9.0,0.8512488
../resources/BIMGEOMV1/raw/IfcFlowTerminal/test/473_IfcFlowTerminal.ply,4.0,6.0,0.9841894
../resources/BIMGEOMV1/raw/IfcFlowTerminal/test/469_IfcFlowTerminal.ply,4.0,4.0,0.61452943
../resources/BIMGEOMV1/raw/IfcFlowTerminal/test/432_IfcFlowTerminal.ply,4.0,6.0,0.9772254
